0.418879,-0.526411,-0.282591,-0.944427,-0.159349,1.16115,0.420754
0.418879,0.698555,-0.282591,1.02603,-1.31561,0.73716,1.27159
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.958798,-0.308531
0.418879,0.698555,-0.282591,1.02603,0.996911,-0.110819,-0.430078
0.418879,0.698555,-0.282591,0.0408003,0.996911,-1.38279,-0.0654359
-2.3857,0.698555,-0.282591,1.02603,-1.31561,-0.110819,-0.551625
0.418879,-0.526411,-0.282591,-0.944427,-0.159349,-0.958798,-1.28091
0.418879,0.698555,-0.282591,0.0408003,-0.159349,-0.534808,0.663848
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.534808,-0.916268
-2.3857,0.698555,-0.282591,1.02603,-0.159349,-0.958798,-0.551625
0.418879,-1.75138,-0.282591,-0.944427,0.996911,1.16115,0.0561115
0.418879,0.698555,-0.282591,-0.944427,-1.31561,-0.110819,0.663848
0.418879,-0.526411,-0.282591,-0.944427,-0.159349,3.2811,1.51468
0.418879,-0.526411,-0.282591,0.0408003,0.996911,1.58514,0.663848
0.418879,-0.526411,-0.282591,0.0408003,-0.159349,-0.534808,-0.308531
0.418879,0.698555,-0.282591,0.0408003,0.996911,0.313171,2.00087
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.110819,-0.0654359
0.418879,0.698555,-0.282591,1.02603,0.996911,0.73716,0.542301
0.418879,0.698555,-0.282591,0.0408003,0.996911,-0.534808,-1.15936
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.110819,0.420754
0.418879,-1.75138,-0.282591,-1.92965,0.996911,-0.534808,-1.28091
-2.3857,0.698555,-0.282591,0.0408003,-0.159349,0.313171,-0.308531
0.418879,-1.75138,3.53628,-1.92965,-1.31561,0.313171,-0.673173
0.418879,-0.526411,-0.282591,1.02603,-1.31561,4.12908,2.00087
0.418879,0.698555,-0.282591,1.02603,-0.159349,-0.534808,-0.916268
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.110819,-0.186983
0.418879,0.698555,-0.282591,0.0408003,0.996911,0.313171,-1.03781
0.418879,0.698555,-0.282591,1.02603,-1.31561,-1.38279,-1.28091
0.418879,-0.526411,-0.282591,-1.92965,2.15317,-0.958798,-0.916268
0.418879,0.698555,-0.282591,0.0408003,-0.159349,-0.534808,-0.79472
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.958798,-1.40246
0.418879,0.698555,-0.282591,0.0408003,0.996911,1.16115,0.0561115
0.418879,-0.526411,-0.282591,0.0408003,0.996911,1.16115,0.542301
0.418879,-0.526411,-0.282591,-0.944427,0.996911,-0.110819,-1.524
0.418879,0.698555,-0.282591,0.0408003,-1.31561,0.313171,0.299206
-2.3857,0.698555,-0.282591,0.0408003,0.996911,-0.534808,-1.28091
-2.3857,-0.526411,-0.282591,0.0408003,0.996911,-0.534808,1.27159
0.418879,-1.75138,-0.282591,-1.92965,0.996911,-0.958798,1.51468
0.418879,0.698555,-0.282591,0.0408003,-0.159349,0.73716,0.299206
-2.3857,0.698555,-0.282591,0.0408003,0.996911,0.73716,0.0561115
0.418879,-2.97635,-0.282591,-1.92965,0.996911,-0.534808,0.906943
0.418879,-0.526411,-0.282591,0.0408003,0.996911,-0.958798,-1.40246
0.418879,0.698555,-0.282591,0.0408003,2.15317,-0.958798,-0.79472
0.418879,-1.75138,3.53628,-1.92965,-0.159349,2.00913,1.27159
0.418879,0.698555,-0.282591,0.0408003,-1.31561,-0.534808,-0.186983
0.418879,0.698555,-0.282591,1.02603,-0.159349,-1.38279,-0.430078
0.418879,0.698555,-0.282591,-0.944427,-1.31561,-0.958798,-0.79472
0.418879,-1.75138,-0.282591,-0.944427,0.996911,-0.958798,-0.916268
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.110819,0.0561115
0.418879,0.698555,-0.282591,1.02603,-1.31561,2.00913,1.02849
0.418879,0.698555,-0.282591,0.0408003,0.996911,0.73716,0.785396
0.418879,-1.75138,-0.282591,-0.944427,0.996911,-0.958798,0.663848
-2.3857,0.698555,-0.282591,1.02603,-0.159349,-0.958798,0.177659
-2.3857,0.698555,-0.282591,1.02603,-1.31561,-0.958798,-0.551625
0.418879,0.698555,3.53628,-1.92965,-1.31561,2.00913,1.63623
-2.3857,0.698555,-0.282591,1.02603,-0.159349,-0.958798,-0.551625
0.418879,-0.526411,-0.282591,0.0408003,-0.159349,-0.958798,-1.88865
0.418879,-1.75138,-0.282591,-0.944427,0.996911,0.313171,-0.79472
0.418879,0.698555,-0.282591,0.0408003,-0.159349,-1.38279,-1.03781
-2.3857,0.698555,-0.282591,1.02603,-1.31561,-0.534808,-0.0654359
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.534808,-0.673173
0.418879,-1.75138,-0.282591,-1.92965,-0.159349,-0.110819,-0.916268
0.418879,0.698555,-0.282591,1.02603,0.996911,-0.534808,-0.916268
0.418879,0.698555,-0.282591,1.02603,-0.159349,-0.110819,0.542301
0.418879,-1.75138,-0.282591,-0.944427,-0.159349,1.58514,1.75777
0.418879,-1.75138,3.53628,-1.92965,0.996911,1.58514,1.63623
0.418879,-1.75138,-0.282591,0.0408003,0.996911,-0.110819,-0.308531
0.418879,0.698555,-0.282591,0.0408003,-0.159349,-0.110819,-0.551625
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.958798,1.51468
0.418879,-2.97635,3.53628,-1.92965,-0.159349,-0.110819,-1.15936
0.418879,0.698555,-0.282591,-0.944427,-1.31561,-1.38279,-0.79472
0.418879,-0.526411,-0.282591,-0.944427,0.996911,0.313171,-0.916268
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.534808,-1.15936
0.418879,0.698555,-0.282591,0.0408003,0.996911,-0.534808,-1.524
-2.3857,0.698555,-0.282591,1.02603,-1.31561,1.16115,1.02849
-2.3857,0.698555,-0.282591,1.02603,-0.159349,-0.958798,-0.916268
0.418879,-1.75138,-0.282591,0.0408003,-0.159349,0.73716,-0.673173
0.418879,-0.526411,-0.282591,0.0408003,-0.159349,-0.534808,-0.186983
0.418879,0.698555,-0.282591,1.02603,0.996911,-0.110819,0.0561115
0.418879,-2.97635,-0.282591,-0.944427,-0.159349,2.85711,2.00087
0.418879,-1.75138,-0.282591,0.0408003,0.996911,-0.534808,-1.15936
0.418879,0.698555,-0.282591,0.0408003,-1.31561,-0.110819,-0.79472
0.418879,-0.526411,-0.282591,-0.944427,-0.159349,0.313171,1.75777
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.534808,-1.64555
0.418879,-0.526411,-0.282591,-0.944427,0.996911,-0.534808,-0.673173
0.418879,0.698555,-0.282591,-0.944427,0.996911,-0.534808,-0.308531
0.418879,-1.75138,-0.282591,-0.944427,0.996911,1.16115,0.299206
0.418879,-2.97635,3.53628,-1.92965,-1.31561,2.00913,1.87932
0.418879,0.698555,-0.282591,0.0408003,0.996911,-1.38279,-1.03781
0.418879,-0.526411,3.53628,-1.92965,0.996911,0.313171,1.87932
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.958798,-0.186983
-2.3857,0.698555,-0.282591,1.02603,-0.159349,-0.958798,-0.308531
0.418879,-0.526411,-0.282591,-0.944427,0.996911,1.58514,0.542301
0.418879,0.698555,-0.282591,0.0408003,-1.31561,-0.958798,-1.28091
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.958798,-0.0654359
0.418879,-0.526411,3.53628,0.0408003,-0.159349,-0.534808,-1.524
-2.3857,-0.526411,-0.282591,-0.944427,-0.159349,-0.958798,1.39313
0.418879,0.698555,-0.282591,-0.944427,0.996911,-0.958798,-0.308531
0.418879,0.698555,-0.282591,1.02603,-0.159349,-0.110819,1.02849
0.418879,-0.526411,-0.282591,0.0408003,-0.159349,-0.958798,-1.64555
0.418879,-1.75138,3.53628,-1.92965,-0.159349,-0.534808,0.542301
0.418879,-1.75138,-0.282591,-1.92965,-1.31561,-0.534808,1.75777
0.418879,0.698555,-0.282591,1.02603,0.996911,-0.110819,-0.916268
0.418879,0.698555,-0.282591,1.02603,-1.31561,-1.38279,-0.79472
0.418879,0.698555,-0.282591,1.02603,0.996911,-0.958798,-0.79472
-2.3857,0.698555,-0.282591,0.0408003,0.996911,-0.110819,1.51468
0.418879,-0.526411,-0.282591,1.02603,-0.159349,0.73716,0.0561115
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.534808,0.663848
0.418879,-1.75138,3.53628,-1.92965,-0.159349,1.16115,0.299206
-2.3857,0.698555,-0.282591,1.02603,-1.31561,-0.110819,1.87932
0.418879,-0.526411,-0.282591,0.0408003,0.996911,-0.110819,0.0561115
0.418879,0.698555,-0.282591,1.02603,-1.31561,1.58514,0.542301
0.418879,-0.526411,-0.282591,1.02603,0.996911,2.43312,0.663848
0.418879,-0.526411,-0.282591,0.0408003,0.996911,-0.110819,-0.308531
0.418879,-0.526411,-0.282591,0.0408003,2.15317,2.00913,1.15004
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.534808,0.299206
0.418879,0.698555,-0.282591,0.0408003,-0.159349,-0.534808,-1.03781
0.418879,0.698555,-0.282591,1.02603,-0.159349,1.58514,1.15004
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.110819,0.785396
0.418879,-0.526411,-0.282591,1.02603,-0.159349,-0.110819,-0.0654359
0.418879,0.698555,-0.282591,0.0408003,-1.31561,-0.958798,1.39313
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.110819,1.51468
0.418879,0.698555,-0.282591,1.02603,-1.31561,0.73716,0.299206
0.418879,0.698555,-0.282591,0.0408003,-1.31561,3.2811,1.87932
0.418879,-0.526411,-0.282591,-0.944427,-1.31561,-1.38279,2.00087
0.418879,0.698555,-0.282591,0.0408003,0.996911,-1.38279,-0.673173
0.418879,-0.526411,-0.282591,-0.944427,0.996911,1.16115,1.27159
0.418879,-1.75138,-0.282591,-0.944427,0.996911,0.73716,-0.673173
0.418879,-0.526411,3.53628,-1.92965,-0.159349,-1.38279,0.299206
-2.3857,0.698555,-0.282591,0.0408003,0.996911,-0.534808,1.51468
0.418879,0.698555,-0.282591,1.02603,-0.159349,-0.958798,-1.03781
0.418879,0.698555,-0.282591,1.02603,-1.31561,0.313171,1.75777
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.958798,-0.916268
0.418879,0.698555,-0.282591,0.0408003,0.996911,-1.38279,-1.524
0.418879,-0.526411,-0.282591,0.0408003,0.996911,-0.110819,-0.79472
0.418879,0.698555,-0.282591,1.02603,-0.159349,0.313171,0.663848
0.418879,0.698555,-0.282591,1.02603,-1.31561,0.73716,1.39313
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.110819,1.27159
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.534808,-0.0654359
-2.3857,-2.97635,-0.282591,-0.944427,-0.159349,0.73716,1.75777
0.418879,0.698555,-0.282591,-0.944427,0.996911,-1.38279,-1.28091
0.418879,0.698555,-0.282591,-0.944427,0.996911,-1.38279,-1.524
0.418879,-0.526411,3.53628,-1.92965,-0.159349,-0.534808,1.27159
0.418879,-0.526411,-0.282591,0.0408003,-1.31561,0.313171,0.420754
0.418879,-0.526411,-0.282591,-0.944427,-0.159349,-0.958798,-1.524
0.418879,0.698555,-0.282591,-0.944427,-0.159349,0.313171,0.542301
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.958798,0.299206
0.418879,0.698555,-0.282591,0.0408003,-1.31561,-1.38279,-1.40246
0.418879,0.698555,-0.282591,1.02603,-1.31561,1.16115,2.00087
0.418879,0.698555,-0.282591,0.0408003,0.996911,-0.110819,0.663848
0.418879,-1.75138,-0.282591,-1.92965,-0.159349,-0.534808,1.75777
0.418879,-0.526411,-0.282591,-0.944427,0.996911,0.313171,-0.308531
-2.3857,0.698555,-0.282591,1.02603,0.996911,-0.958798,-1.28091
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.958798,-0.186983
0.418879,-0.526411,-0.282591,0.0408003,-0.159349,0.73716,1.15004
-2.3857,0.698555,-0.282591,0.0408003,0.996911,-0.534808,0.906943
0.418879,-0.526411,-0.282591,0.0408003,-0.159349,1.16115,0.542301
0.418879,0.698555,-0.282591,-0.944427,0.996911,2.00913,0.906943
0.418879,-1.75138,-0.282591,0.0408003,0.996911,0.73716,-0.0654359
0.418879,0.698555,-0.282591,0.0408003,-1.31561,-0.534808,-0.308531
-2.3857,0.698555,-0.282591,1.02603,0.996911,-0.110819,0.542301
0.418879,0.698555,-0.282591,1.02603,-1.31561,1.16115,1.27159
0.418879,0.698555,-0.282591,1.02603,0.996911,0.313171,1.15004
-2.3857,0.698555,-0.282591,1.02603,-0.159349,-1.38279,-0.186983
0.418879,-1.75138,-0.282591,-0.944427,0.996911,-0.958798,-1.40246
-2.3857,-1.75138,-0.282591,-0.944427,-0.159349,-0.110819,0.0561115
0.418879,-1.75138,-0.282591,-0.944427,0.996911,2.85711,0.663848
0.418879,-0.526411,-0.282591,-0.944427,-0.159349,-0.958798,-1.524
0.418879,0.698555,-0.282591,0.0408003,0.996911,-0.110819,-0.916268
0.418879,0.698555,-0.282591,1.02603,-1.31561,0.73716,0.299206
0.418879,0.698555,-0.282591,1.02603,0.996911,1.16115,0.663848
-2.3857,-0.526411,-0.282591,1.02603,-0.159349,-0.110819,0.177659
0.418879,-0.526411,-0.282591,0.0408003,0.996911,-0.958798,0.906943
0.418879,0.698555,-0.282591,1.02603,0.996911,-0.958798,-0.308531
-2.3857,-1.75138,-0.282591,1.02603,-1.31561,-0.534808,-0.186983
0.418879,-0.526411,-0.282591,0.0408003,0.996911,-0.958798,-1.40246
0.418879,-0.526411,-0.282591,0.0408003,0.996911,-0.958798,-1.28091
0.418879,-2.97635,-0.282591,-1.92965,-0.159349,0.73716,-0.308531
0.418879,0.698555,-0.282591,0.0408003,0.996911,2.85711,1.15004
0.418879,-0.526411,-0.282591,0.0408003,-1.31561,0.73716,0.663848
0.418879,-0.526411,-0.282591,-0.944427,-0.159349,-1.38279,-0.916268
0.418879,-0.526411,-0.282591,1.02603,0.996911,0.73716,1.02849
0.418879,0.698555,-0.282591,-1.92965,0.996911,0.313171,1.02849
0.418879,0.698555,-0.282591,-0.944427,2.15317,-0.110819,-0.673173
0.418879,0.698555,-0.282591,-0.944427,0.996911,-0.958798,-1.28091
0.418879,-1.75138,3.53628,-1.92965,0.996911,2.00913,1.63623
0.418879,0.698555,-0.282591,-0.944427,0.996911,-0.534808,-1.28091
0.418879,-2.97635,-0.282591,-0.944427,-0.159349,-1.38279,-1.28091
0.418879,0.698555,-0.282591,1.02603,-1.31561,0.313171,0.785396
0.418879,-1.75138,3.53628,-1.92965,-0.159349,-0.110819,1.63623
-2.3857,-0.526411,3.53628,-0.944427,0.996911,-0.110819,0.177659
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.110819,0.542301
0.418879,-1.75138,-0.282591,-0.944427,0.996911,1.16115,0.663848
0.418879,-0.526411,-0.282591,0.0408003,0.996911,-0.534808,-1.64555
-2.3857,-0.526411,-0.282591,0.0408003,-0.159349,-0.958798,-0.430078
-2.3857,0.698555,-0.282591,1.02603,-1.31561,-0.110819,0.177659
0.418879,-1.75138,-0.282591,-0.944427,-0.159349,-0.110819,-1.03781
0.418879,0.698555,-0.282591,1.02603,-0.159349,-0.534808,-1.03781
0.418879,0.698555,-0.282591,0.0408003,-1.31561,0.73716,-0.186983
0.418879,0.698555,-0.282591,1.02603,-1.31561,0.313171,-0.0654359
0.418879,-0.526411,-0.282591,0.0408003,-0.159349,-0.958798,-1.7671
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.958798,-0.551625
0.418879,0.698555,-0.282591,1.02603,-0.159349,-0.534808,-0.916268
0.418879,0.698555,-0.282591,1.02603,-0.159349,-0.958798,-0.79472
0.418879,0.698555,-0.282591,1.02603,-0.159349,-0.958798,-1.03781
0.418879,-2.97635,3.53628,-1.92965,0.996911,0.73716,0.785396
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.958798,-0.0654359
0.418879,0.698555,-0.282591,1.02603,0.996911,-0.110819,-1.28091
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.958798,-0.916268
0.418879,-0.526411,3.53628,0.0408003,-0.159349,-0.110819,-0.186983
0.418879,0.698555,-0.282591,1.02603,0.996911,-0.534808,-0.673173
0.418879,-0.526411,-0.282591,-0.944427,0.996911,1.58514,1.27159
-2.3857,0.698555,-0.282591,1.02603,-1.31561,0.313171,0.299206
0.418879,0.698555,-0.282591,1.02603,-1.31561,2.85711,1.63623
-2.3857,0.698555,-0.282591,1.02603,-1.31561,-0.534808,0.906943
0.418879,0.698555,-0.282591,1.02603,0.996911,-0.534808,-0.79472
0.418879,-0.526411,-0.282591,-0.944427,-0.159349,0.313171,2.00087
0.418879,-1.75138,-0.282591,-0.944427,0.996911,1.58514,-0.308531
0.418879,0.698555,-0.282591,1.02603,-1.31561,0.313171,-1.03781
0.418879,0.698555,-0.282591,0.0408003,0.996911,-0.534808,-0.916268
0.418879,0.698555,-0.282591,1.02603,-1.31561,1.16115,1.27159
0.418879,0.698555,-0.282591,-1.92965,-1.31561,2.43312,1.39313
0.418879,0.698555,-0.282591,1.02603,0.996911,0.313171,0.177659
0.418879,-1.75138,-0.282591,-0.944427,0.996911,0.313171,-0.186983
0.418879,-1.75138,-0.282591,-1.92965,0.996911,2.00913,1.27159
0.418879,-1.75138,-0.282591,-0.944427,0.996911,0.313171,-1.03781
0.418879,-1.75138,3.53628,-1.92965,-0.159349,-0.534808,1.75777
0.418879,0.698555,-0.282591,1.02603,-0.159349,-0.534808,0.0561115
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.958798,-1.64555
0.418879,-0.526411,-0.282591,0.0408003,0.996911,1.16115,1.27159
0.418879,-1.75138,-0.282591,-0.944427,0.996911,-0.110819,-1.88865
0.418879,0.698555,-0.282591,-0.944427,0.996911,1.16115,0.299206
0.418879,-2.97635,3.53628,-1.92965,2.15317,-0.110819,-0.186983
0.418879,-0.526411,-0.282591,-1.92965,0.996911,0.313171,0.177659
0.418879,-0.526411,-0.282591,0.0408003,0.996911,0.313171,-0.308531
0.418879,-1.75138,-0.282591,-0.944427,0.996911,-0.958798,1.39313
0.418879,0.698555,-0.282591,1.02603,0.996911,-0.534808,-0.0654359
0.418879,-0.526411,-0.282591,0.0408003,0.996911,1.16115,-0.0654359
0.418879,0.698555,-0.282591,-0.944427,-1.31561,-0.110819,-0.916268
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.534808,-0.430078
-2.3857,0.698555,-0.282591,0.0408003,-1.31561,0.73716,-0.0654359
0.418879,0.698555,3.53628,0.0408003,-1.31561,-0.534808,-0.186983
0.418879,0.698555,-0.282591,-0.944427,-0.159349,0.313171,-0.430078
0.418879,-1.75138,-0.282591,-0.944427,0.996911,-0.958798,-1.40246
0.418879,0.698555,-0.282591,0.0408003,0.996911,-1.38279,-1.40246
0.418879,-1.75138,-0.282591,-0.944427,0.996911,-0.958798,-0.551625
0.418879,-0.526411,-0.282591,0.0408003,-0.159349,-0.110819,-0.551625
0.418879,-1.75138,-0.282591,0.0408003,0.996911,-0.958798,-1.7671
0.418879,-0.526411,-0.282591,0.0408003,0.996911,0.73716,0.0561115
0.418879,0.698555,-0.282591,-0.944427,-0.159349,0.73716,0.420754
0.418879,-2.97635,-0.282591,0.0408003,-0.159349,-0.958798,0.785396
0.418879,-0.526411,-0.282591,0.0408003,-0.159349,0.313171,0.0561115
0.418879,0.698555,-0.282591,1.02603,0.996911,-0.534808,-1.03781
0.418879,0.698555,-0.282591,1.02603,-1.31561,3.2811,1.39313
0.418879,0.698555,-0.282591,-0.944427,-0.159349,0.73716,-0.0654359
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.110819,1.39313
0.418879,0.698555,-0.282591,-1.92965,-0.159349,-0.958798,-0.916268
-2.3857,0.698555,-0.282591,1.02603,0.996911,-0.110819,0.299206
0.418879,-0.526411,-0.282591,-0.944427,0.996911,-0.534808,0.177659
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.958798,-0.79472
0.418879,0.698555,-0.282591,0.0408003,0.996911,-0.958798,-1.7671
-2.3857,0.698555,-0.282591,0.0408003,-0.159349,-0.534808,0.663848
0.418879,0.698555,-0.282591,0.0408003,-0.159349,-0.534808,1.27159
0.418879,0.698555,-0.282591,1.02603,-0.159349,0.313171,0.177659
0.418879,0.698555,-0.282591,0.0408003,-0.159349,-0.958798,-1.40246
-2.3857,0.698555,-0.282591,0.0408003,-0.159349,0.313171,0.420754
0.418879,-0.526411,-0.282591,0.0408003,-0.159349,0.313171,-0.0654359
0.418879,0.698555,-0.282591,1.02603,-1.31561,0.73716,0.785396
0.418879,-0.526411,-0.282591,-0.944427,0.996911,2.00913,0.299206
0.418879,0.698555,-0.282591,1.02603,-0.159349,-0.534808,-0.308531
0.418879,-0.526411,-0.282591,0.0408003,0.996911,-0.534808,-0.0654359
-2.3857,0.698555,-0.282591,0.0408003,0.996911,-0.110819,0.542301
0.418879,0.698555,-0.282591,-0.944427,-0.159349,-0.958798,1.02849
0.418879,0.698555,-0.282591,1.02603,0.996911,-0.534808,0.663848
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.958798,-1.03781
0.418879,-0.526411,-0.282591,-0.944427,0.996911,-0.110819,-0.430078
0.418879,-0.526411,-0.282591,-1.92965,0.996911,2.43312,1.75777
0.418879,0.698555,-0.282591,0.0408003,-1.31561,-0.110819,-0.916268
0.418879,0.698555,-0.282591,-0.944427,0.996911,-0.110819,-0.79472
0.418879,0.698555,-0.282591,1.02603,-0.159349,0.313171,-0.308531
0.418879,-1.75138,-0.282591,-0.944427,0.996911,0.313171,-0.186983
0.418879,0.698555,-0.282591,1.02603,-0.159349,-0.958798,-1.40246
-2.3857,-2.97635,-0.282591,-1.92965,-0.159349,-1.38279,1.51468
-2.3857,0.698555,-0.282591,1.02603,-1.31561,1.16115,2.00087
-2.3857,0.698555,-0.282591,1.02603,-0.159349,-1.38279,-1.15936
0.418879,0.698555,3.53628,0.0408003,-1.31561,0.73716,0.299206
0.418879,-0.526411,-0.282591,0.0408003,0.996911,-0.110819,0.906943
0.418879,0.698555,-0.282591,0.0408003,0.996911,1.16115,1.39313
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.110819,0.542301
0.418879,0.698555,-0.282591,0.0408003,0.996911,0.313171,-0.0654359
0.418879,-1.75138,3.53628,0.0408003,0.996911,-0.958798,-1.40246
0.418879,-2.97635,3.53628,-1.92965,-0.159349,1.16115,1.87932
0.418879,0.698555,-0.282591,1.02603,-0.159349,1.58514,1.02849
-2.3857,-0.526411,-0.282591,-0.944427,0.996911,-0.534808,0.542301
0.418879,0.698555,-0.282591,1.02603,-0.159349,0.73716,-0.551625
0.418879,0.698555,-0.282591,0.0408003,-0.159349,-0.110819,0.299206
0.418879,0.698555,-0.282591,1.02603,-1.31561,-1.38279,-1.28091
0.418879,0.698555,-0.282591,0.0408003,-0.159349,-0.110819,-0.916268
0.418879,-0.526411,-0.282591,-0.944427,-0.159349,0.313171,0.542301
-2.3857,0.698555,-0.282591,1.02603,-0.159349,-1.38279,-1.524
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.534808,0.0561115
-2.3857,0.698555,-0.282591,1.02603,-1.31561,-0.958798,-0.673173
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.958798,-1.40246
0.418879,0.698555,-0.282591,1.02603,0.996911,-1.38279,-0.916268
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.110819,0.177659
0.418879,-0.526411,-0.282591,-0.944427,0.996911,0.73716,0.906943
0.418879,0.698555,-0.282591,1.02603,-0.159349,1.16115,0.177659
-2.3857,0.698555,-0.282591,1.02603,-1.31561,-0.110819,1.63623
0.418879,0.698555,-0.282591,1.02603,-1.31561,1.16115,1.15004
0.418879,0.698555,-0.282591,0.0408003,-0.159349,0.73716,1.87932
0.418879,-1.75138,-0.282591,-0.944427,0.996911,2.00913,2.00087
0.418879,0.698555,-0.282591,1.02603,0.996911,0.73716,0.0561115
0.418879,-1.75138,-0.282591,-0.944427,-0.159349,1.16115,0.785396
0.418879,-0.526411,-0.282591,-0.944427,-0.159349,-1.38279,-0.916268
0.418879,-2.97635,-0.282591,-0.944427,-0.159349,1.16115,0.420754
0.418879,0.698555,-0.282591,-0.944427,-1.31561,-0.534808,-0.79472
0.418879,0.698555,-0.282591,0.0408003,0.996911,-0.534808,-0.79472
-2.3857,0.698555,-0.282591,1.02603,-0.159349,-0.110819,0.0561115
0.418879,0.698555,-0.282591,1.02603,0.996911,-0.958798,-0.673173
0.418879,0.698555,-0.282591,1.02603,0.996911,-0.958798,-1.40246
0.418879,0.698555,-0.282591,1.02603,-1.31561,0.73716,1.02849
0.418879,0.698555,-0.282591,1.02603,0.996911,0.73716,0.0561115
0.418879,0.698555,3.53628,0.0408003,0.996911,-0.958798,-0.551625
0.418879,0.698555,3.53628,1.02603,-1.31561,0.313171,-0.673173
0.418879,0.698555,-0.282591,0.0408003,-1.31561,-1.38279,1.51468
0.418879,0.698555,-0.282591,0.0408003,0.996911,-0.110819,-0.308531
0.418879,-0.526411,-0.282591,0.0408003,-1.31561,2.00913,1.27159
0.418879,0.698555,-0.282591,1.02603,-0.159349,-0.958798,1.15004
0.418879,0.698555,-0.282591,-0.944427,0.996911,0.73716,0.663848
0.418879,0.698555,-0.282591,1.02603,-1.31561,0.313171,0.906943
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.110819,-0.673173
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.958798,-0.79472
0.418879,-0.526411,-0.282591,-0.944427,0.996911,-0.958798,-1.40246
0.418879,0.698555,-0.282591,1.02603,-0.159349,-1.38279,-1.03781
0.418879,0.698555,-0.282591,1.02603,-1.31561,0.313171,1.63623
0.418879,0.698555,-0.282591,1.02603,-0.159349,2.00913,1.39313
0.418879,0.698555,-0.282591,-0.944427,0.996911,-0.958798,-1.03781
0.418879,-0.526411,-0.282591,0.0408003,0.996911,-0.534808,-1.28091
0.418879,0.698555,-0.282591,1.02603,-1.31561,-0.110819,-0.186983
0.418879,-0.526411,-0.282591,-1.92965,0.996911,0.73716,-0.551625
-2.3857,0.698555,-0.282591,0.0408003,-0.159349,-0.958798,0.299206
-2.3857,-0.526411,-0.282591,0.0408003,0.996911,-0.958798,0.906943
-2.3857,-1.75138,-0.282591,-0.944427,0.996911,-1.38279,0.420754
-2.3857,0.698555,-0.282591,1.02603,0.996911,-0.110819,-0.0654359
0.418879,0.698555,-0.282591,0.0408003,0.996911,-0.958798,-1.524
0.418879,-1.75138,-0.282591,-0.944427,0.996911,-0.534808,-0.916268
-2.3857,0.698555,-0.282591,1.02603,-1.31561,-0.534808,0.542301
-2.3857,-0.526411,-0.282591,0.0408003,0.996911,1.16115,-0.186983
0.418879,0.698555,-0.282591,1.02603,0.996911,-0.110819,-0.430078
0.418879,-1.75138,-0.282591,-1.92965,2.15317,0.313171,0.299206
0.418879,0.698555,-0.282591,0.0408003,0.996911,-0.110819,-0.916268
0.418879,-1.75138,3.53628,0.0408003,-0.159349,2.00913,0.177659
0.418879,0.698555,-0.282591,1.02603,0.996911,0.73716,1.39313
0.418879,0.698555,-0.282591,0.0408003,0.996911,-0.110819,1.87932
0.418879,0.698555,-0.282591,1.02603,0.996911,-0.958798,-1.03781
0.418879,0.698555,-0.282591,0.0408003,-0.159349,1.16115,0.299206
0.418879,0.698555,-0.282591,0.0408003,-1.31561,-0.534808,-0.430078
-2.3857,0.698555,-0.282591,1.02603,-0.159349,-1.38279,-0.916268
0.418879,-0.526411,-0.282591,0.0408003,-0.159349,-0.958798,-1.524
0.418879,-0.526411,-0.282591,1.02603,-0.159349,-0.958798,-1.28091
